id,Instance of,Title,Genre,Duration,Publication date,Netflix ID,Disney+ movie ID,Disney+ series ID,Hulu ID
Q3028045,movie,Flying Tigers,"['Q369747', 'Q188473', 'Q130232']",97.0,1942-01-01,513502,,,
Q3028325,movie,Dingo,"['Q842256', 'Q130232']",109.0,1991-01-01,60022869,,,
Q3028335,short_film,Goofy Gymnastics,,7.0,1949-01-01,,2FRvVFh23JWi,,
Q3028342,short_film,How to Play Baseball,,8.0,1942-01-01,,23Z1UNysr1Ru,,
Q3030122,movie,Evil Eyes,Q200092,90.0,2004-01-01,70002015,,,
Q3032174,movie,In Praise of Love,Q130232,97.0,2001-01-01,60029352,,,
Q3032184,movie,Ditto,Q1054574,110.0,2000-01-01,60024104,,,
Q3032397,movie,Kites,"['Q188473', 'Q130232', 'Q7362831', 'Q2484376']",123.0,2010-01-01,70138508,,,
Q3033530,movie,Docteur Petiot,Q130232,102.0,1990-01-01,81409405,,,
Q3036150,short_film,Winter Storage,,7.0,1950-01-01,,45JmrSLIBA1x,,
Q3036153,short_film,Old MacDonald Duck,Q157443,8.0,1941-09-12,,wIT8B7BJJSf0,,
Q3036940,movie,Doppelganger,"['Q200092', 'Q130232']",102.0,2003-01-01,70019035,,,
Q3038238,movie,My Dream Is Yours,"['Q860626', 'Q842256']",101.0,1949-01-01,70062965,,,
Q3038773,movie,Dragon Squad,"['Q188473', 'Q1033891']",110.0,2005-01-01,70076088,,,
Q3040380,movie,Du jour au lendemain,Q157443,93.0,2006-01-01,80016306,,,
Q3048252,tv_film,Special Delivery,"['Q859369', 'Q2975633']",,2008-01-01,70112512,,,
Q3050557,movie,Electric Slide,"['Q130232', 'Q645928', 'Q959790']",95.0,2014-01-01,70309252,,,
Q3051577,short_film,Elmer Elephant,Q17175676,8.0,1936-01-01,,7RjHMLDS7LlG,,
Q3053255,movie,Empire State,"['Q496523', 'Q130232', 'Q959790']",93.0,2013-01-01,70286005,,,
Q3062408,tv_film,Life with Judy Garland: Me and My Shadows,"['Q645928', 'Q1257444', 'Q130232', 'Q842256']",170.0,2001-01-01,60022046,,,
Q3066782,movie,Holding Trevor,"['Q1054574', 'Q130232', 'Q20442589']",88.0,2007-01-01,70100565,,,
Q3072241,movie,Filth,"['Q130232', 'Q959790', 'Q859369', 'Q52207399']",97.0,2013-09-16,70298426,,,
Q3072658,movie,Lea,"['Q130232', 'Q1054574']",100.0,1996-10-24,70000901,,,
Q3072946,movie,The Colors of the Mountain,Q130232,90.0,2010-01-01,70189833,,,
Q3077773,movie,The Long Day Closes,Q130232,85.0,1992-01-01,70299160,,,
Q3084243,movie,14 Blades,"['Q188473', 'Q1033891']",114.0,2010-01-01,70130142,,,
Q3087474,movie,Until September,"['Q1054574', 'Q130232']",94.0,1984-01-01,70018661,,,
Q3088697,movie,Relax...It's Just Sex,"['Q860626', 'Q20442589']",,1998-01-01,60037805,,,
Q3099419,movie,Paradise Found,Q645928,89.0,2003-01-01,70060787,,,
Q3105463,movie,Gigantic,"['Q1054574', 'Q157443']",98.0,2008-01-01,70108537,,,
Q3109880,movie,Le Chaos,Q130232,122.0,2007-01-01,70081085,,,
Q3110283,movie,Thank Your Lucky Stars,"['Q842256', 'Q157443']",127.0,1943-01-01,60010982,,,
Q3111804,movie,Khalnayak,"['Q959790', 'Q130232', 'Q188473', 'Q1054574']",,1993-01-01,17969262,,,
Q3113058,movie,Halo Legends,"['Q188473', 'Q471839']",119.0,2010-02-16,70129415,,,
Q3116083,movie,Green Chair,"['Q1054574', 'Q130232']",98.0,2005-01-01,70075541,,,
Q3124318,movie,Baghban,"['Q130232', 'Q1054574']",171.0,2003-10-02,60034483,,,
Q3125280,movie,Habermann,"['Q369747', 'Q130232', 'Q17013749']",104.0,2010-11-25,81324779,,,
Q3126519,movie,Hammer of the Gods,"['Q319221', 'Q3327002']",99.0,2013-01-01,70271546,,,
Q3127091,tv_film,Tribute,"['Q130232', 'Q1200678', 'Q1054574']",90.0,2009-01-01,70117682,,,
Q3129112,movie,Heaven's Story,Q130232,278.0,2010-01-01,70178224,,,
Q3129904,tv,Hello Kitty's Furry Tale Theater,Q40831,,,,,,97d1117e-f0e1-4f55-a208-d08391914067
Q3135321,movie,Hierro,Q157394,91.0,2009-01-01,70123028,,,
Q3138600,movie,Hit and Run,"['Q200092', 'Q853630', 'Q2484376']",84.0,2009-01-01,70111233,,,
Q3140771,movie,Beyond the Walls,"['Q130232', 'Q20442589', 'Q1054574']",96.0,2012-01-01,70243242,,,
Q3147143,movie,I Think I Do,"['Q860626', 'Q20442589']",90.0,1997-01-01,60021381,,,
Q3148586,movie,Once Upon a Time in the Oued,Q157443,,2005-01-01,80171707,,,
Q3149732,movie,In the Line of Duty 4: Witness,"['Q188473', 'Q1776156', 'Q1033891']",94.0,1989-01-01,20704607,,,
Q3163593,movie,Rat Race,Q157443,105.0,1980-01-01,81409511,,,
Q3163604,movie,Je veux tout,Q157443,,1999-01-01,81441803,,,
Q3175219,movie,Nina's Heavenly Delights,"['Q860626', 'Q130232', 'Q859369', 'Q20442589']",94.0,2006-09-28,70077525,,,
Q3176254,movie,"Joan the Maiden, Part 1: The Battles",Q17013749,160.0,1994-01-01,70104651,,,
Q3177733,tv,Proving Ground,Q24925,42.0,2004-01-21,70177829,,,
Q3179404,movie,The Wounds,"['Q1146335', 'Q130232', 'Q2975633']",103.0,1998-05-15,60002719,,,
Q3196647,movie,Mr In-Between,Q959790,98.0,2001-01-01,60034324,,,
Q3198009,movie,Knights of Badassdom,"['Q224700', 'Q200092', 'Q157443']",89.0,2013-01-01,70299541,,,
Q3203154,movie,L'entente cordiale,Q157443,99.0,2006-01-01,81409455,,,
Q3203252,movie,Dr. Goldfoot and the Girl Bombs,"['Q761469', 'Q622548']",100.0,1966-01-01,70148769,,,
Q3203264,tv_film,Secrets in the Walls,"['Q200092', 'Q31888058']",90.0,2010-01-01,70198111,,,
Q3203845,movie,The Adventures of Bullwhip Griffin,"['Q157443', 'Q172980']",110.0,1967-03-03,70095778,6YRafeLLX4AV,,
Q3205380,tv,Harbinger,Q24925,42.0,2004-02-11,70177831,,,
Q3205742,movie,Unknown Island,Q200092,75.0,1948-01-01,1081219,,,
Q3208765,movie,Frenchie,Q172980,81.0,1950-01-01,70142832,,,
Q3209868,movie,Youth of the Beast,Q959790,92.0,1963-01-01,70019196,,,
Q3210703,movie,The Pack,"['Q200092', 'Q3072049']",84.0,2010-01-01,70139556,,,
Q3212424,movie,The Iron Rose,"['Q200092', 'Q130232']",86.0,1972-01-01,70077890,,,
Q3212975,movie,The Stroller Strategy,Q157443,90.0,2013-01-01,70279029,,,
Q3213673,movie,The Inner Life of Martin Frost,"['Q130232', 'Q1054574', 'Q1200678', 'Q157394']",94.0,2007-01-01,70079697,,,
Q3214210,movie,La strega in amore,"['Q200092', 'Q130232']",110.0,1966-01-01,70037655,,,
Q3220353,tv_film,Safe Harbor,Q130232,85.0,2009-01-01,70126901,,,
Q3220620,movie,Return of the One-Armed Swordsman,Q188473,,1969-01-01,70136188,,,
Q3221877,movie,Westbound,Q172980,72.0,1959-01-01,70113364,,,
Q3222434,short_film,Dragon Around,,7.0,1954-01-01,,2ueVMCBCkUvP,,
Q3226411,short_film,Toby Tortoise Returns,"['Q17175676', 'Q895583']",7.0,1936-01-01,,6y25RFfdOSBd,,
Q3226467,movie,The Flesh and Blood Show,Q200092,96.0,1972-01-01,70050242,,,
Q3226684,short_film,Mickey's Steam Roller,,7.0,1934-01-01,,2KOLsUzaPPgO,,
Q3227040,movie,The Third Secret,"['Q959790', 'Q1200678', 'Q130232']",103.0,1964-01-01,70066118,,,
Q3231770,tv,Code of Honor,Q24925,1.0,1987-10-10,70177866,,,
Q3231778,movie,Haven,Q471839,1.0,1987-11-28,70177873,,,
Q3232629,tv,The Last Outpost,Q24925,1.0,1987-10-17,70177867,,,
Q3232827,movie,The Sister Brothers,Q157443,95.0,2000-01-01,81441791,,,
Q3233787,movie,Stars of the Russian Ballet,"['Q842256', 'Q4484381']",80.0,1953-01-01,70024043,,,
Q3234081,movie,Expelled: No Intelligence Allowed,Q93204,,2008-01-01,70096749,,,
Q3234191,tv,WordGirl,Q9335576,,,70244162,,,
Q3234275,movie,Troll,"['Q157394', 'Q200092']",84.0,1986-01-01,60030068,,,
Q3234288,tv,Outnumbered,Q170238,,,,,,305a7f62-f10e-404f-a7da-9f85c2c4bc18
Q3234300,movie,Red Nights,"['Q959790', 'Q200092', 'Q1776156', 'Q2439025', 'Q1033891', 'Q20442589', 'Q130232']",98.0,2009-01-01,70155107,,,
Q3234596,movie,Tennessee,Q130232,,2008-01-01,70112363,,,
Q3243445,tv,Ghost Adventures,Q182415,,,,,,61fdb5d2-64b2-43e4-9948-905ca8e04a30
Q3271964,movie,Hot Summer Days,Q860626,93.0,2010-01-01,70152649,,,
Q3278202,movie,Sick Nurses,"['Q200092', 'Q20442589']",,2007-01-01,70091247,,,
Q3279845,tv_film,Teen Titans: Trouble in Tokyo,"['Q1146335', 'Q188473', 'Q157443', 'Q319221']",75.0,2006-09-15,70059828,,,
Q3280621,movie,Head,Q842256,85.0,1968-01-01,11520280,,,
Q3281221,movie,The Aristocrats,Q93204,89.0,2005-01-01,70024091,,,
Q3281877,movie,Just One of the Guys,"['Q1146335', 'Q2975633', 'Q20442589', 'Q860626']",90.0,1985-01-01,60034330,,,
Q3282380,movie,The Winning Season,"['Q157443', 'Q1339864']",119.0,2009-01-01,70148676,,,
Q3282430,movie,Evolver,"['Q200092', 'Q471839', 'Q188473']",84.0,1995-01-01,60001485,,,
Q3282646,movie,Raging Sharks,"['Q200092', 'Q471839', 'Q188473']",92.0,2005-01-01,70019500,,,
Q3282734,movie,Lope,"['Q645928', 'Q130232']",,2010-09-03,70144557,,,
Q3282812,movie,Late Night Shopping,Q157443,92.0,2001-01-01,70007126,,,
Q3283098,other,Black Sabbath's Paranoid,Q38848,,2005-01-01,70044484,,,
Q3283100,movie,Kiss Me Goodbye,Q860626,99.0,1982-01-01,,CJOVsPUvWXYQ,,
Q3283268,movie,The Gun Runners,"['Q130232', 'Q188473', 'Q52207399']",83.0,1958-01-01,70147220,,,
Q3283307,movie,Triloquist,Q200092,81.0,2008-01-01,70100346,,,
Q3283680,movie,Pony Express,Q172980,101.0,1953-01-01,70153772,,,
Q3284069,movie,Isn't She Great,"['Q645928', 'Q157443']",95.0,2000-01-01,60000483,,,
Q3284310,tv,Alice,Q25372,,,,,,31eb74d0-74c2-4b72-bc2e-97480d48fafe
Q3284389,movie,Finding Bliss,Q860626,95.0,2009-01-01,70116684,,,
Q3284402,movie,Cat-Women of the Moon,Q471839,64.0,1953-01-01,60020140,,,
Q3284453,movie,Gabriela,Q860626,102.0,1983-03-24,70146983,,,
Q3284767,movie,Mama Dracula,"['Q224700', 'Q2137852']",90.0,1980-01-01,70069530,,,
Q3285024,movie,U2 Live at Red Rocks: Under a Blood Red Sky,"['Q11399', 'Q598929', 'Q430525']",3300.0,1984-01-01,70108710,,,
Q3285536,movie,These Thousand Hills,"['Q130232', 'Q172980']",96.0,1959-01-01,70047897,,,
Q3295128,tv,WordWorld,Q9335576,25.0,2007-01-01,70171964,,,
Q3298160,movie,Mata Hari,"['Q369747', 'Q1054574', 'Q599558', 'Q2484376', 'Q645928']",108.0,1985-01-01,70033315,,,
Q3303909,movie,Psychosis,Q200092,89.0,2010-01-01,70155152,,,
Q3306795,movie,My Stars,Q157443,88.0,2008-01-01,81043666,,,
Q3310878,tv,Intervention,Q182415,,,70148130,,,e1fdcac8-a0c3-4994-ae68-2ceef0110a5f
Q3315823,tv_film,Debbie Macomber's Call Me Mrs. Miracle,Q28026639,,2010-11-27,70210108,,,
Q3332051,movie,"White Tuft, the Little Beaver",Q319221,77.0,2008-01-01,70094770,,,
Q3332076,tv,Mère et Fille,Q40831,,,,,s4BdZzYxNHqa,
Q3333040,tv_film,Still Small Voices,,,2007-01-01,70140481,,,
Q3339131,movie,And You Thought Your Parents Were Weird,"['Q471839', 'Q761469']",92.0,1991-01-01,70154540,,,
Q3361215,movie,Palais royal !,Q157443,110.0,2005-01-01,80171573,,,
Q3362714,movie,Daddy,Q130232,,2004-01-01,70037250,,,
Q3372909,movie,Haunted Gold,Q172980,58.0,1932-01-01,70066152,,,
Q3377201,movie,Yule Croak,,91.0,2005-01-01,70084367,,,
Q3378717,movie,Phffft!,Q860626,88.0,1954-01-01,70118685,,,
Q3381163,movie,Philomena,"['Q130232', 'Q20442589', 'Q645928']",98.0,2013-08-31,70293789,13SCh6Tbhyei,,
Q3387234,movie,Chillerama,"['Q224700', 'Q3072049', 'Q157443']",115.0,2011-01-01,70209238,,,
Q3388258,tv,Long Island Medium,Q182415,,,,,,0b793b07-feaf-4878-a9f7-be1485674a99
Q3392725,movie,Plush,"['Q2484376', 'Q2439025', 'Q599558']",99.0,2013-01-01,70291350,,,
Q3392741,short_film,Pluto's Purchase,,7.0,1948-01-01,,5xddVi2E4ft6,,
Q3399357,movie,Porto of My Childhood,"['Q93204', 'Q622370']",80.0,2001-01-01,70141592,,,
Q3407424,movie,Promised Land,Q130232,101.0,1987-01-01,60031521,,,
Q3414426,movie,Brothers of the Head,Q859369,93.0,2005-01-01,70045858,,,
Q3416264,movie,Beware of Pity,"['Q130232', 'Q52207399']",105.0,1946-01-01,70147316,,,
Q3420924,movie,Wetherby,Q130232,102.0,1984-01-01,70017867,,,
Q3421198,movie,The Red Dwarf,"['Q130232', 'Q157443']",95.0,1998-12-23,28000136,,,
Q3421398,movie,The Prisoner,Q130232,95.0,1955-01-01,60034338,,,
Q3423405,movie,From Beyond the Grave,Q200092,97.0,1973-01-01,70075677,,,
Q3425727,movie,The Devil's Chair,Q200092,91.0,2006-01-01,70104840,,,
Q3427546,movie,Love the Beast,Q93204,92.0,2009-01-01,70117051,,,
Q3428553,movie,Sidewalls,"['Q130232', 'Q157443', 'Q860626']",95.0,2011-01-01,70197167,,,
Q3428854,movie,Amrapali,Q645928,119.0,1966-01-01,80158390,,,
Q3429039,movie,Now Is Good,"['Q1146335', 'Q52207399', 'Q130232']",102.0,2012-01-01,70251540,,,
Q3429888,movie,Iqbal,"['Q1339864', 'Q130232']",132.0,2005-01-01,70048905,,,
Q3435829,tv,The Arsenal of Freedom,Q24925,45.0,1988-04-09,70177883,,,
Q3441701,movie,On the Beat,Q157443,102.0,1995-01-01,70117241,,,
Q3441829,tv,Up the Long Ladder,Q24925,45.0,1989-05-20,70177906,,,
Q3444238,movie,Professor,Q157443,,1962-01-01,20257393,,,
Q3444444,tv,The Dauphin,Q24925,45.0,1989-02-18,70177898,,,
Q3463988,movie,St. Michael Had a Rooster,Q2973201,90.0,1972-01-01,70031795,,,
Q3472217,movie,Brain Dead,"['Q200092', 'Q471839']",85.0,1990-01-01,60002494,,,
Q3474574,movie,Saving Mr. Banks,"['Q645928', 'Q130232', 'Q21401869']",125.0,2013-12-13,70283202,46xK7HQNMAIy,,
Q3475152,movie,Scar,"['Q200092', 'Q853630']",,2007-01-01,70053311,,,
Q3479821,movie,Serious Charge,"['Q842256', 'Q130232']",87.0,1959-01-01,70120281,,,
Q3481512,tv_film,Sharktopus,"['Q200092', 'Q471839', 'Q1342372', 'Q846544']",89.0,2010-01-01,70153299,,,
Q3483977,movie,Silver,Q130232,79.0,1999-01-01,70049755,,,
Q3487442,tv,Operation – Annihilate!,Q24925,1.0,1967-04-12,70109464,,,
Q3487448,tv,Whom Gods Destroy,Q24925,48.0,1969-01-03,70178556,,,
Q3487454,tv,A Piece of the Action,Q24925,1.0,1968-01-12,70178534,,,
Q3487477,tv,Return to Tomorrow,Q24925,1.0,1968-02-09,70178536,,,
Q3487489,tv,The Paradise Syndrome,Q24925,1.0,1968-10-04,70178543,,,
Q3487748,movie,Strapless,"['Q157443', 'Q130232']",103.0,1989-01-01,60002055,,,
Q3488463,tv,The Gamesters of Triskelion,Q24925,1.0,1968-01-05,70178531,,,
Q3489000,movie,The Big Man,"['Q895583', 'Q52207399']",116.0,1990-01-01,60027350,,,
Q3489026,movie,The Bitch,"['Q599558', 'Q52207399', 'Q130232']",89.0,1979-01-01,70044357,,,
Q3489707,movie,The Killing of John Lennon,"['Q645928', 'Q842256', 'Q130232']",114.0,2007-01-01,70070323,,,
Q3496354,movie,Stage Fright,"['Q224700', 'Q842256', 'Q20442589', 'Q853630']",89.0,2014-03-10,70303707,,,
Q3497971,tv,Total Wipeout,Q846662,,,,,,eab72295-1f9e-4bec-b86e-d0d83933cb97
Q3500193,movie,StrayDog: Kerberos Panzer Cops,"['Q188473', 'Q471839', 'Q2484376', 'Q130232']",99.0,1991-01-01,60031899,,,
Q3504609,movie,Supercroc,"['Q200092', 'Q188473', 'Q471839']",85.0,2007-01-01,70065696,,,
Q3504975,movie,The Missionary,Q157443,90.0,1982-01-01,60027029,,,
Q3507578,movie,Sympathy for Delicious,Q130232,96.0,2010-01-01,70118795,,,
Q3511835,movie,"Brother, Can You Spare a Dime?",Q93204,110.0,1975-01-01,1181977,,,
Q3517113,movie,Teenage Dirtbag,Q1146335,106.0,2009-01-01,70124642,,,
Q3518734,movie,Terror in a Texas Town,Q172980,80.0,1958-01-01,60028178,,,
Q3519718,tv,Spin and Marty,,,,,,7LOuNeJN0FXz,
Q3520457,movie,The Crimson Kimono,"['Q130232', 'Q959790', 'Q185867']",82.0,1959-01-01,70122379,,,
Q3520498,movie,Dallas Buyers Club,"['Q130232', 'Q645928', 'Q20442589']",117.0,2013-09-07,70275751,,,
Q3522392,movie,The Quiet Ones,"['Q200092', 'Q31888058']",97.0,2014-01-01,70295732,,,
Q3522637,movie,The Secret Life of Walter Mitty,"['Q157394', 'Q130232', 'Q157443', 'Q52162262']",114.0,2013-10-05,70243458,tRd5mrhZbYqu,,
Q3522804,movie,The Spectacular Now,"['Q859369', 'Q1054574', 'Q860626', 'Q130232']",95.0,2013-01-18,70267439,385TMdt8BpLL,,
Q3523374,movie,The Wig,"['Q200092', 'Q20442589']",101.0,2005-01-01,70098363,,,
Q3528347,movie,Dreadnaught,"['Q188473', 'Q1033891']",95.0,1981-01-01,60003210,,,
Q3535705,tv_film,Close to Leo,"['Q20442589', 'Q130232', 'Q1054574']",88.0,2002-01-01,70000170,,,
Q3536452,movie,The Big Boodle,"['Q185867', 'Q2484376']",,1957-01-01,70147230,,,
Q3542287,movie,Turf,Q157443,,2013-01-01,81031877,,,
Q3545803,movie,Our Children,"['Q130232', 'Q21401869']",111.0,2012-01-01,70243027,,,
Q3548300,movie,Un ami parfait,Q2484376,,2006-01-01,81409684,,,
Q3567775,movie,White Lightnin',Q130232,92.0,2009-01-01,70112463,,,
Q3569500,movie,Within the Whirlwind,"['Q130232', 'Q21010853']",110.0,2009-01-01,70190333,,,
Q3571053,movie,Xtro II: The Second Encounter,"['Q200092', 'Q471839', 'Q1342372']",92.0,1991-01-01,70044614,,,
Q3577217,movie,Ça n'arrive qu'à moi,Q157443,95.0,1985-01-01,81441755,,,
Q3595845,movie,Once Upon a Time in the Midlands,Q860626,104.0,2002-01-01,60029206,,,
Q3627677,movie,Tees Maar Khan,"['Q157443', 'Q496523']",131.0,2010-01-01,70139078,,,
Q3644536,movie,Briar Patch,Q130232,103.0,2003-01-20,60036468,,,
Q3648454,movie,Ziggy Stardust and the Spiders from Mars,Q93204,90.0,1983-12-23,60027682,,,
Q3656888,movie,Babylon 5: The Lost Tales,"['Q20656232', 'Q471839', 'Q319221']",72.0,2007-01-01,70071863,,,
Q3682477,movie,Col cuore in gola,Q130232,90.0,1966-01-01,70117792,,,
Q3689233,movie,Against the Current,Q157443,98.0,2009-01-01,70112488,,,
Q3695877,movie,That's Life,Q157443,108.0,1998-01-01,,3yIWcubMZwgu,,
Q3713906,movie,The Battle of the Sexes,"['Q130232', 'Q226730']",50.0,1914-01-01,60001691,,,
Q3752169,movie,Whirlpool,"['Q959790', 'Q185867', 'Q130232']",98.0,1950-01-01,70010788,,,
Q3759249,anime,A Certain Magical Index: The Movie – The Miracle of Endymion,Q188473,90.0,2013-01-01,80193514,,,
Q3759586,movie,Generation Lost,Q93204,,2006-01-01,70059060,,,
Q3763680,movie,The Salt of Life,Q157443,90.0,2011-01-01,70176892,,,
Q3764502,movie,Ginger & Rosa,"['Q130232', 'Q1146335', 'Q2975633']",90.0,2012-01-01,70257413,,,
Q3766322,movie,Mad Love,"['Q645928', 'Q130232', 'Q17013749', 'Q1054574']",115.0,2001-01-01,60026071,,,
Q3791244,movie,The Boys Next Door,"['Q959790', 'Q130232', 'Q20442589']",91.0,1985-01-01,60024279,,,
Q3795576,movie,The Sandlot 2,Q2975633,97.0,2005-05-03,70028424,6lmTbGYqHeY4,,
Q3795872,movie,Like Mike 2: Streetball,Q2143665,92.0,2006-01-01,,6MSdfqmxXuwl,,
Q3814532,movie,Fist of the North Star,"['Q1033891', 'Q1341051']",110.0,1986-03-08,70118840,,,
Q3819167,movie,Little Miss Broadway,"['Q842256', 'Q130232']",70.0,1938-01-01,70036140,,,
Q3829988,tv_film,She Creature,"['Q200092', 'Q471839', 'Q182015', 'Q157394']",91.0,2001-12-20,60022609,,,
Q3841961,movie,Macbeth,"['Q130232', 'Q52162262']",109.0,2006-01-01,70072365,,,
Q3855089,movie,Mercy,"['Q130232', 'Q1054574']",87.0,2009-01-01,70119694,,,
Q3859808,movie,Vogues of 1938,"['Q860626', 'Q842256']",109.0,1937-01-01,60011758,,,
Q3862559,tv_film,Monty Python: Almost the Truth (Lawyers Cut),Q93204,,2009-01-01,70213237,,,
Q3867093,movie,Munchie Strikes Back,Q157443,94.0,1994-01-01,60026396,,,
Q3877624,movie,Nobody Walks,Q130232,83.0,2012-01-01,70227945,,,
Q3922746,movie,The Internecine Project,"['Q2297927', 'Q2484376', 'Q52162262']",89.0,1974-07-24,70129480,,,
Q3927578,movie,Bonneville,"['Q859369', 'Q130232']",93.0,2006-01-01,70087521,,,
Q3928247,movie,Rec 4: Apocalypse,"['Q200092', 'Q3072049']",95.0,2014-10-31,80018993,,,
Q3932155,movie,Luck,Q188473,141.0,2009-01-01,70121519,,,
Q3932217,tv,"Reilly, Ace of Spies","['Q9335577', 'Q1366112']",720.0,,70020219,,,
Q3953399,movie,Scusate il ritardo,Q157443,112.0,1983-01-01,,7KMd4RFWjldE,,
Q3966787,movie,Foreign Intrigue,"['Q185867', 'Q1200678', 'Q2484376']",90.0,1956-01-01,70147257,,,
Q3997393,movie,Sundown: The Vampire in Retreat,"['Q224700', 'Q2137852']",104.0,1990-01-01,70103980,,,
Q4003728,tv_film,Ready to Run,Q1146335,96.0,2000-07-14,,1Zamz0cGEIbv,,
Q4003909,movie,Hard Promises,Q860626,95.0,1991-01-01,70041456,,,
Q4004186,tv_film,Quints,Q1146335,83.0,2000-08-18,,7JQLYjFAWGb2,,
Q4010250,movie,Westward Ho,Q172980,61.0,1935-01-01,60037069,,,
Q4010539,tv,Vexed,Q859369,,,70250398,,,
Q4028667,movie,The 13th Sign,Q200092,85.0,2000-01-01,70036851,,,
Q4053890,tv_film,Who Am I This Time?,Q21010853,,1982-01-01,70052496,,,
Q4101697,movie,Captives,"['Q130232', 'Q1054574', 'Q586250']",100.0,1994-01-01,60023165,,,
Q4134605,tv_film,Since You've Been Gone,,,1998-01-01,60032494,,,
Q4150123,tv_film,Wuthering Heights,"['Q21010853', 'Q52207399']",90.0,2003-01-01,60033521,,,
Q4160338,movie,Gypsy 83,"['Q663106', 'Q2975633', 'Q20442589', 'Q130232']",,2001-01-01,60033305,,,
Q4185429,movie,2 Become 1,Q859369,,2006-01-01,70051200,,,
Q4187788,movie,The Dawning,"['Q2484376', 'Q1054574', 'Q130232', 'Q52207399']",97.0,1988-01-01,60032946,,,
Q4198257,movie,Press for Time,Q157443,98.0,1966-01-01,70109998,,,
Q4224159,movie,The 27 Club,Q130232,,2008-01-01,70118945,,,
Q4239360,tv_film,Deep Red,Q182015,86.0,1994-01-01,70149693,,,
Q4243032,tv_film,The Rats,Q200092,94.0,2002-01-01,60024733,,,
Q4256643,movie,Mostly Ghostly: Who Let the Ghosts Out?,"['Q157394', 'Q2143665', 'Q224700', 'Q52207310']",95.0,2008-01-01,70105338,,,
Q4271774,movie,Love Letters,"['Q130232', 'Q1054574']",98.0,1983-01-01,60002495,,,
Q4271790,movie,Love Love Love,"['Q842256', 'Q1054574']",145.0,1989-01-01,70059302,,,
Q4271929,movie,The Curiosity of Chance,"['Q1146335', 'Q20442589']",105.0,2006-01-01,70067864,,,
Q4293556,movie,Madigan's Millions,"['Q157443', 'Q959790']",86.0,1968-01-01,70019262,,,
Q4315248,movie,The Last Days of Chez Nous,Q459290,96.0,1992-01-01,80025702,,,
Q4348539,movie,Poolhall Junkies,Q130232,99.0,2002-01-01,60026130,,,
Q4351048,movie,A Song for Martin,"['Q130232', 'Q52207399']",118.0,2000-01-01,60029882,,,
Q4370229,movie,Hollywood Vice Squad,Q319221,101.0,1986-01-01,60020150,,,
Q4370314,movie,Pollyanna,"['Q130232', 'Q52207399']",99.0,2003-01-01,70009058,,,
Q4378029,movie,The Winslow Boy,Q3072039,104.0,1999-01-01,1128159,,,
Q4381479,movie,Just Another Girl on the I.R.T.,"['Q1146335', 'Q2975633', 'Q130232']",92.0,1992-01-01,60023016,,,
Q4385210,movie,Blessed by Fire,"['Q369747', 'Q663106', 'Q130232']",100.0,2005-01-01,70061500,,,
Q4409881,movie,Soultaker,"['Q200092', 'Q157394']",94.0,1990-01-01,984656,,,
Q4424178,tv_film,Tears in the Rain,Q130232,100.0,1988-01-01,70029471,,,
Q4443718,movie,Gunmen,"['Q188473', 'Q663106', 'Q2484376', 'Q959790']",,1994-01-01,60021482,,,
Q4449926,tv,The Secret of Crickley Hall,"['Q1366112', 'Q98526239']",,,,,,c57d1f58-50cc-4c5c-b695-7a36b9fbf3c4
Q4451333,movie,Dance Dance,"['Q842256', 'Q1919632']",,1987-01-01,70078492,,,
Q4452904,movie,Vehicle 19,"['Q2484376', 'Q188473']",86.0,2013-01-01,70275788,,,
Q4463107,movie,13Hrs,"['Q200092', 'Q5258881']",81.0,2010-01-01,70229640,,,
Q4486161,tv,The Thaw,,46.0,1996-04-29,70178080,,,
